hub,outbound_before_msat,outbound_after_msat
02c73c8ac3f37bb28d9fc3819dc17baecdf24b137d476a2a9e22395d490d842bec,383602196000,46557483451
03fafcd7745aa24e662ca22de88b1d208865dd46496cbbdc9115594a2d5c2c3b7c,81173034500,13443110907
03fbe1c1baedbc99b2642ae524d9c2a6f12b771a3ab91e0f56ca6efc6f7f7d53b6,251098058250,30447302125
02b8c29e92f4842d06c5f6a5e8c53be29f5a6cf4bfd3c4d57d12aae3b0f2d9e10c,46731929500,5525604091
03c72f89b660de43fc5c77ef879cbf7846601af88befb80e436242909b14fd0495,131734811000,24175188271
0280d41c21ba12e6f9096618e60f622bcbcdbd7426164f98b1db23e0018e8ed518,117247087000,12622104530
0380003e5f9c71f14aed84bfbda9549ce04b57a813de9f9471c05b94d561c26539,437030119000,56398628152
03d67f36c4f81789e2fe425028bacc96b199813eae426c517f589a45f1136c1fe5,82919062500,9784713986
02f6155b106a9f92a13738833ec7e25da58fab1fdef3ac085571c3984bb277d547,332779188750,41403997644
020c92d71dfe47d49d322eed910064787973dff96c05a39d75a75d7e8f33aead4c,223315420250,22384022315
03691d4dc8789455bf9241b9f808aaca92099851b1db92f4031e2ae997f3eea711,152417939000,21360462645
0390c0de9543bbadd2ebb2d4ccadfb4bc61b1af54cfaa122aa688f16375948643c,60707500000,6465982499
0234227bdcd0361622f39447f961618480e7347ab1cfe6e74f561b976135343b31,78999864500,7881852249
0331f80652fb840239df8dc99205792bba2e559a05469915804c08420230e23c7c,622992114750,84579952334
039f6f74de35652c3d804cd873f14cc858e26beb3fda9d14363bae40d94bc72fde,202929390250,24693572981
03205b045b0126c0d3fb826a38b9befc4babf51689544908c704d8e51fdec75ffb,116889515750,13485764789
02254f26976d6487f7664aa941e006642ac3f3974d20c19f4117069e5803418dbe,127055828250,16634919024
03746b93e0b94463624bb28eafa38f3d71b4c80df61a0f10c6340b54f56675487c,408624845000,42484102270
02e01367e1d7818a7e9a0e8a52badd5c32615e07568dbe0497b6a47f9bef89d6af,179332377250,16779603221
0231eccc6510eb2e1c97c8a190d6ea096784aa7c358355442055aac8b20654f932,335008557250,47667314263
03129a9fd8bcf98e37fcdf50954c0ab0e948f6db689fc802c7c29916f6aabd6d92,141143254250,17746657940
03b323009613777edc4e8024c6726758396bc026da99545971164a6baad31dfc69,543925240500,70494890824
02fc7f60800bbb54db9d0ec22c32b4dd2565d6feb8c618dbf904b7e0a293aed0f6,142164577000,13291609344
02a33adc9cfe5c03effc4986768580fd85dd01affe0dec8145c87dbb86e9fb75ac,64775000000,6926817677
0257e131c79521a5df2fa2e419fbd291e256cc1730e47922b8d0f2aa49a13dfd83,124952215000,10463585409
02e9a5bc151bed9314f10d02772413cc3e96168cb4320f992bfa483865133dc28d,144350917250,20824767752
033f6152ad78709985dc9bf7fbbddf2ea0255dd60c97205bb1dcec2db4185baa1a,222555019000,34383178285
0341070fbdd7603c26b3bdf2a4e770b7cf2865a424222a84b02f6196e9c1b4e5da,464754799500,38439624280
03b2312fa65b43b9ebc6d824af6ac0ad2cee7a490fd3a79af25f7a77bdd6f25c42,139528710250,17572895898
0363749dbdb99321177082935bf7c36978fc46c725c5c452d48d721ab31e7682c2,63050000000,4977534271
02f3069a342ae2883a6f29e275f06f28a56a6ea2e2d96f5888a3266444dcf542b6,557541365250,75880946939
02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,924565202000,144918819164
02b37a7de2b3a6b4b04485a2a6eba03feff0d5d34813a0401d09fbcbfedfbb1a1f,498742775500,44475231981
03ef1f35c48695828f614ac685fd5eead1005641cac453ed31052b0ef6cb959a60,613073615000,72260170242
0277e9adedb07d04c9caae4884026d3dbda75dfb78bc10fae06c02ae8702fe1ce6,207405000000,25795501002
0368772378b5f7b6acb1ad6306e974adc5434ce017c2c288ce54e5014e98de1104,109354109000,12788621161
03952f8756c036669440e06c782c7f21732886ccf04052e0e6e792f8f5a490f6aa,50249096000,5234054548
03beddc8adbf7d56a7da15cdaf95d97b24d07088c3571b421c0e6f9d551a210342,114801070250,13774014750
03949914687fadf3bca1abe088db2b9a5bc105194a36f230f7e54e90e88d2dc0ec,152023889750,24078468566
021607cfce19a4c5e7e6e738663dfafbbbac262e4ff76c2c9b30dbeefc35c00643,666517065750,91823237941
029fddb63e67dd01be9712a58616c2b1c3606b52d1c2ba3a6521caf77b81c5b510,60000000000,7929890417
0340cfadaa3324e0dd176a9969be050114278f93260e1b6333bd2a2a2ea03c64a3,473557790250,69792369988
0354a1c991887f55fabfd61c7a0827f9d9d8c90821a6a6d890af5f42c612c8bc22,275622930000,22725621163
038fed639d43b40621da90b309c40cc376e6d9623586d7002c362064ac73d70a8b,79351016000,12567228172
0294964672c89271fd993dcb79cb5c6ca0b91a4f99ec0adc15ccf5371be05a8918,114039852000,15614874188
03f3297397c8f5f685a562847611e20d15f56d6aaabc4d808a6e04e631dea6e612,955396762750,134208765057
02b707dafcc7fbabe110a66040294eede89de6452175d238e0a2a34abdf9eaaec5,172845882000,13565464509
03702de12cff7541bbe8ef1486dd5ac6ad207dc1caaeda3a2e0f047d742034dd82,76087500000,9441955944
02875ac2c27835990ef62e5755c34264b2c39f51a41525adc5e52a7f94b3a19f8b,502957219250,41860158022
0226516cde5cd8076a3c3534fcf6c5f48d921f764a699c7f18d76348ee76b8520c,197122201000,22956778288
02e5efb6890a67dce9ddf73585bc0a0afb9ba00361f32dd090def4d0337d1049de,129934298750,19547418501
03e691f81f08c56fa876cc4ef5c9e8b727bd682cf35605be25d48607a802526053,744464328000,110508405473
03f10c03894188447dbf0a88691387972d93416cc6f2f6e0c0d3505b38f6db8eb5,255054430000,21185097793
0286e50ebeaafdf7dc321f6c8cb7e964e236b03ed67494b6337215c5c3c42252f2,87673652000,15482467228
024f8c0d5a49fedffd249ea1ce5050b500bd2d86286f5ee0acc0e9e2ed62aa6a67,216925298500,29046599160
03a465772d45616bf6c8450a69191db8f3cf8cca19ff92138735fd5f1d436fe4dc,78429770000,9168598652
03bce1b91fce34ed76c35d599688b620cd0043b04416a9bb6cb7871bfbf4560591,189802215000,19532421181
03a5886df676f3b3216a4520156157b8d653e262b520281d8d325c24fd8b456b9c,183642684500,23701329461
0261239197442bda65c9933359bbcba72e89f3e77ca87edd7be2e4bf7ba9218117,202550000000,16097203849
0240a6568e807179a2b61e27291af01310648ce541992b2dc137ce454941fb351d,40796184250,3366741487
0367094b41d64de5c1bc7848ab21d8b658bbd5267dd4831485aaa97fde911d4034,51730904000,7726587060
0253064653c3c2b52ea76201a24771580ac562902fb603b7b077c347a2420d7190,181535662000,13345641715
0277bd2282883346eba1568657ca3840f0b78f354fdf5382381aedb83787ade698,96780817500,13574790942
034cfb8dcb453372e8f13915cc770bcd7bb0f0809dd1b47c0c3b43b969ff9ff3b7,93211218750,10367351899
03649c72a4816f0cd546f84aafbd657e92a30ab474de7ab795e8b5650a427611f7,184190237750,24234755282
0239e4dc85543cd84b712850072dc5e1bf0190c44b64dbe822581013f849a794a4,122992498000,18890516924
03e9c99fddf5aaa60e22c166622206947b1fb14ae2926f550f837af6aa83556bb8,97725000000,15876473064
032cc4541b25e86e39a7d450a979c1a9adbe2878df3a93fcb59c96c700bfe26aa3,547769263500,73045711398
03e62466ce3e4ef8875b5c365c3db7feeb5323319f44f8c62dad8ad339c11b0425,258203017250,25184457058
02b1b09e4dcc79087591d7f3e6416ad67a26d6d7991980cd27b71eb6cd3aca35fb,35775000000,3383196908
02ba9508eb244215a6469bebc7c941f47d5fbd6e9b3d412c1bdb381150ce115fd0,248551450000,28003678972
02bac4f138077809ec935f4fdcb3df928c7e24c9eed697c7f6627e3e578da31e9f,49625000000,8938943781
03c91650dafc58f35cb862c3e5b67d281b42b2b0f2c36251c017c9aae0821c841b,327523744000,23834760817
022926ac1f1f472e669b1802488f5acfa75adf2020cec28e199e4c61f6485e8b41,189147692000,23192010090
0263a72626fb9f3081bcf30a0a22b07f7c86219ec20e0b1fb6283e146d3df2d85a,94554430000,10481867451
023d49fd88692d4d1f366ee8ffa9dfe979c2266b036b440928e86cf3abe28d1894,443882500000,38140299111
02529db69fd2ebd3126fb66fafa234fc3544477a23d509fe93ed229bb0e92e4fb8,382177533500,51762380455
02c29b89b2121b2c1fa2e5422bc70e0bb7ae7326c7a9d2b796ed6b89cdc5a2871b,441788140750,63293359627
02f765f7dc76002a49990ae9cea7d493c13685b071d5743445f79ec8b5dc52329e,64744020250,6137894349
03b90e1857a80833c67b9a3d758cfa795ac3085cb27f587ea0613c200455fcb297,41627215000,6053761140
02bd2ed32599f0a52ce507ee18366623e51c639f7f5729e9b9029799cd6d8bb8cd,299662500000,33059575984
02a619f265cde5eb77f3cb4e3158a8340a7ce4184a39c42e3a32893f53e2e3f82b,353873148500,46632868324
030b147e17219fc19b2fc4e94e04d67eecc0b562c7096655d0560fd05cc9fb91d1,64685763500,9393321003
0305f5f4013f6c6eeb097bd8607204ec1f31577a05fae35f0d857c54d3b52e4e45,501933915000,60329766437
02b4a5955af2d3b0eeed574b8e3313a9f4b671e1b555926ff62181bb9d512ac2e1,152195346250,16544013383
022429ea8cb87c8c5da274e9e13022fd584863a980af574baad6d1b370a0c3e6df,155866930000,19364368760
02572c2e1b43a78bb060e7d322b033443efc0d8d60fc2b111dd8bb999aa940d1f5,726415750750,100033684631
028a2cb8d51e44d7d7e108c2e80a98cc069145e05a6d2025cf554bd8866fe32993,90916709500,12863001787
03b5eb2bcfd95c68b02b96adb9ff2cd83f321ea4c630c37bc272bc61aff4eeb5eb,85368575000,7082580630
03c1a8ccc5c83b37059a3efbb72e633c0897172f2550475b93bdc14b5ca243a0d1,1038925477500,150507292333
03ccbbe14ce16b6abe27226c9f110f7025db398be63a9d3734087f7c8062942d15,59027265000,7039198227
03dd51b8f575484950cf2c6b6bf4bc94641639da779370563e63b4885e6cbd2743,35210047250,4219567603
021b062d68e6b63734a559a40bf08997e6a9ba8df07e5b2bd198f7b344e8264742,109437500000,15907427546
03d6af71d489c5ea37237317d066b2ac7d1fb14b7f23564d6438db904662447e25,155165343000,16057611180
0248ad67c43b8c3cddb939d438cf7455ce5301c83f39c185eadc58a59799875a44,217591350000,27501759721
03458488e1b981163acc6f07cc15ce94478ff0a8b773097cf1526abe9bda4d78fc,82215927500,7788480423
0226137e02a1f9000cbf1ca2051a13a69a4aee210781e5cbfe7137605037de16d5,113445430250,12452781509
0286c92ff39c29e70b278dee7c5a193d9736c93ce2b424bf14fee5de23d0529456,11981599250,1197554403
038bcc6471941c7d6c14a8ce5b7159d8f73a3a0bb9a93e8896bcb892e14552658a,493233475250,63100858104
0391563643a3e5121e142ddf5c9a374c02f171d14dacc8acc9751fe88766206f50,44525000000,5973654074
029deb431c53ef237d6f2b896ef480bbfead34c35628d46f886bd55cecb9eb3341,194828400000,21894800182
030751b547f0e59c40086bd6a2b5efbaaccfa850aa5af5118253070ee123787193,158785000000,20947242031
03a01da97af71f7859cd1b2b6a70f221ecd49f6eabf0bf1e267bae9570b47232a6,78096963000,12808199458
03005b000a0ed2b172e7608b062bfe2be18df54769a246941b2cebb5ff2658bb83,69768046750,13019075759
0385218f0e307b6a0e989d2a717d346942d96b4fd550e937de5f8ffe1568510a18,235010137750,28929057620
0360a41eb8c3fe09782ef6c984acbb003b0e1ebc4fe10ae01bab0e80d76618c8f4,292916176000,31111141482
03f9dc7982e336c1d4115459d59f40589db9db1a70adf741ed96584b79f60612cb,220799917000,24478859396
039b1e8092e8a992bc960376c01287b3b3c89c502084d233e2881f0cf911bd03ba,82871913000,9345428423
024655b768ef40951b20053a5c4b951606d4d86085d51238f2c67c7dec29c792ca,23426860000,2419181692
0386db85b829ec0045ab254a23a95e166b62b0e88c2f400a4bd576126ae6fa75d1,16777215000,1430767311
03c5e4f52ef4eeddeb4b0b6aab0fd7257c58ace2ee066a6e98d4d6fa56b864cd61,16777215000,1318670855
0337579aadc81356ed7f32587565e4c2a7f8d1561be8cc3bd976cbc6a409a4a71b,223149952500,25238595081
0215bea618806194ad88b80de8bc11c6391edb2fa1beeea6174305856596faeee8,164857526000,16155907717
02db9c5c2d0e40d6ce8747255983be8b309fa7caa7f67a72bc30e94bdddb326edf,44580736000,3188432777
03d594b524cb41aa5a0918084da740f6b32212117e2ad31dfbefbb5750cb885b4a,93148330000,9915045521
038a8260dced21ab6e6348b8b980df5bf06778357cc83355fe1be1e32d46dfaf3a,154648183250,14645056423
02d3db7c13440cf6b4d636208acceb0d07c60e4e14aacd2aa87c0e91ee827422e3,288162504500,31385143353
02ee60fef298e59b2ae4ff09642a62a1317c7baac97d51b1fc7e5581d1c6fef695,229558973500,24644664006
03cfea6e01d8735d29863d0ecc0f637e5da25c3afb1894e6cb1c25cc9c52dbceef,125406197000,9429104562
020b453c73be888454d1e8065382ba9fc4e114a9e36146e2630ccc617fbffb22cb,135312500000,14612293165
02b08167c946c38354743fcb53eb15e2045afe8c5fa11fe72571fc5f963013e3e7,102386075000,11192216735
03e5a594f574f845409d474c105c5d233291f94d1fba4ee6a4de595c576bd2f4e1,63777215000,7536857454
023d70f2f76d283c6c4e58109ee3a2816eb9d8feb40b23d62469060a2b2867b77f,706244110000,99047741000
036687c9a221f86fcca998ba4479c2bc195a4c7e09f3709f87554a71b40803a041,52416666000,7268673383
02f63f49339c8b438c3291ab21e35d1b5642ac2360240068b5ecd3fd5183f2c042,349650164250,46895994085
024b76f5650488d84b4ffc43e78e9ba0df9164f77e5a1b3af06762b365c97eb4cc,61868344000,6746147370
02fded8f56e9e0bf5e2dcc88b49e4de891be691d41f4e0d71714e5d5e3c95de6fa,109045360000,12426726818
0273497dc6db975876b03ec12004e058f20ecd7ad81ceb2e15d357d7327893997c,112343478500,11183551557
0222b780970b911a67fa781fff912b7d2da8d90e6feced65ab04fc1afe83f123e8,21600000000,2024080321
027a48353eeb8ab02ac77cd305c00e9a742b8f0532114fce2289e764b3d5d0dd6f,30000000000,1582946633
03bf5f69adc41b4757e2ee88840f167398f4ab3a619fa73b7b25491f6ef349ea16,245436542000,31099872016
032b9dd79393e4a31411b8e00e38917077f58c776ef420d8671531b948fc838997,226317720000,25900224045
025f1458d1ca75cb46b289b033a9c520f88d66aa54c2034c95070be76d2def3021,373844796250,40298034217
02731b798b39a09f9f14e90ee601afb6ebb796d6e5797de14582a978770b33700f,318803799250,32634236454
03271562ad6fbb9b208eafe203216233cd756a3981c77ef1c5afda109df8be5ac2,506513532500,56659244700
03efccf2c383d7bf340da9a3f02e2c23104a0e4fe8ac1a880c8e2dc92fbdacd9df,200618632500,26372114519
02c610db849f37d75e271e48d9f59e4d7d692763a0ad87f28b96b9b244d8ab1dad,94791267000,8076673582
02d5e7a13e928e5eb35b78c715ce5839191d73ad735fe9239884b48ade61f80e44,62571223000,8212767192
03179ae29181f2626812b48e11cf30e35cac7b707947bca0bf5e7b893016a5c3d5,48000000000,6370150779
0333240fd9c5e8dbcad4ede6dfd6b18e2dae2a8a2d077fc3ca55d246e02ca07a72,44496222000,5098921054
03163687a6e5f19dfbd3987ec481fa9e8fbccb9306f568c3223fc45bcdc9ff02d8,307571932750,34212479849
03f3d6529d4c2d7f2972659a213b0782c99d99a350866675555bef249d87ad525b,63197065000,9020382119
022918d3c6c07b4bb1c70c9a48bd8716b9ee95d9d52c2d2253b0e93b8d684b4bb4,60000000000,9003278425
02719ddac30c16dd856bb61ec4a52a5984d345da078c1855baeef856976e9f312a,90108879000,12290065060
03968bfc0f24a2281f2a9e0e90ce7a67abbdd9d6ef5fb41b4264d719512157d300,25500000000,3495490861
03391210b7fd47678df727ed7c39ea2f3c8dd43d6fb747582b1c13d4c1376f4714,161684459250,23183257550
02f97f34b35a34142321a3a0c1ad4ef576be6895fdfe4ef72ff45ccef406f14a54,234654715000,27217721606
02478e2fc963f74d0557a4bd821a743b18d51bbb589bfa124edf39aec95a65fc35,65698876000,8347068114
03c836ee74f6029871af489f4fc4b1733b62205fa20700eaef2db410e421556335,46250000000,4051821211
03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,509608270000,58409442857
029a24d7823a43c3447ef4f7dd574a6aa27cb8ae00959cfa8f08c6e333d9b0d289,50885715000,8609992783
03dc13c8c4b2ad8397855cf377fc34085ffbf816ef85df6fe69079af5db3124cad,237253993500,24676436896
0387dd01fe2b154c7e9002d9e66be0c4e47d90433bb184b6e609be24d73c6be698,108163337000,14405815195
028cb945b3e409e2451a49bbdf0171a649a321407ddc2aa6f37fa8fcb6c49a1b51,92493041000,10305891448
02d2e1b94cc1a38c715e50ee952f41487051b8652c93e63d12c6c4652e99932b5e,59019758000,9010515169
0368aa1f025eb3b133b248d0511d81ba9da0cf900ca542710ada99bd131812802b,45321751000,4476437449
03bcf1f73199ed4445a8d6c033dd8cb550bb5205a16982ad2e13359e3318498c02,114209373000,12064840650
0373413108d1f6438eb0f9a648d82b5804658a94591cf083c198e1504f17e09bd4,67662500000,11891990169
03f360457d29f50a1fe2d5b2e603207377f1676b335546622c182b086259615755,262515747500,35668311887
0283ca0b7eca022bcf8f32aa418e5ff2bd375806faba40409cdc8e48c2b32ef725,319483263000,33464859775
03d506016e3e0e540ac26d557a412520ea24990ca9405d410c24122f648752b830,126780999000,20382553392
0286c2b32cd9317dfe1aca40f2f6a6c97754e1bfa556d3c9d3f4eeeddf17bc0bc9,217282698000,22451514720
0332f70a7f75e794cfb27f743bc237998951eb38b63ea18165af521e2500484877,160618750000,19680792245
023fda3a14ffe362c2b8e24712450ea0a6f9be6fd960e479683f1011feeb94313d,17105000000,2719093396
021f98b9898720f8633c93faf0aa54ab399d277464e502d1111b233c2cf4064828,922200393000,103567650731
022761c83065b89bec506053f0ae111ab562ae5b64d4ef758987bf671ebabd61fa,203070103000,25072343001
02113fba7b4a54068a335b2a042fd889138f6eb3c791eea6435e144cde90409d47,153435078750,21878477074
02e7c42ae2952d7a71398e23535b53ffc60deb269acbc7c10307e6b797b91b1e79,214373825250,28506065423
039eed455b9a3da293e8202ea622c22669081dca7cd7d2082225b8de9541f82b82,103887132500,11633712649
02bff5302df7932175d07ed06843f9cec58382a40e9d6e08e3c4e510ccff4d7a01,13149500000,188995781
032e89f242d876bd2d155d001250c8828c684ee6eef17bba5aa97cc6ef7d0b7be1,13547000000,2610077541
03a2ea4a43bd4d8a56b41c03ea8f6e14faf2357c94d28871e881f50076e9fac133,272396550000,37069861837
03e29d2c639b0789e9559a234843ec9e5b6b9009a249adf3e3f2fe29759dd3a268,341038415000,41873811076
0237fefbe8626bf888de0cad8c73630e32746a22a2c4faa91c1d9877a3826e1174,347159587500,40139920987
032cd345d420866bee07a981a574802d0e6c5b3ef1dee1064b60ead1c929874da9,113975097000,17353410118
032475c0b56687c589c3409d0aa216178ec923a992e1e835dc01456cf88983ee75,208450220000,25848694950
020f5ec11bd12c4be776722b9e9b60698179a3478f8146595953b7da76b39c269d,70688326000,7698129061
0353325e099c2b657ca5c4bb975a20b0c3de1d2391dabe73f40484aac255628d22,65144726000,11529786373
039e35da423a82630301cf4120ee1be998186f1f4ed8c5bb7d1d6f2d8b5797a9b8,54012500000,5739074216
03df7bc594245d343b6e9de2cef2d5251d4798a4472acbb896e242c94fee00ff78,266266826000,33323189778
0266ad254117f16f16c3457e081e6207e91c5e414477a208cf4d9c633322799038,176138842750,21090644418
02876b10c763ec39f20409f891ed5dd0f42f4452421fcdb31780f16c0a9b5f1a0e,21011744000,3722209682
029b81d1aaf177fa00c1c5796360163bfa98ee4d5d0daa54c6f510d9e237f376e9,173499351000,21866079591
03e1787e3533408184671ee5a4db1a1c00d4be33b81008014489eb2e33d2646c08,44735000000,5090501266
020593994806de7eb9a8ae63d1687bd43abebdd158ac8fcb426ece6571980e09d8,323571570000,43553974522
02e8b87796f8c4123d1b4bfb0365584bb6a7177c73c71bc1e6659509d74a7504a3,189814632000,15560690826
02dfa0fc808762b755e8315b0ad9e3439a88cf4e6bbb49f5f2c1c5c6caaa04b69a,25900000000,2446361707
02184b9576af55df1f24a2f3655d44f0b381d3183396bc9886aa8b9e40a56d1381,72629082750,8967069077
02507d2744f3cfd5fbe6daa7fb75ad20bff0a08bff921cb33f28b072a8473b747c,103950351000,12140078954
03f20b295a728be64537bd7df1bf9092ed4bbf09b2c10f68c482d6fcb4f2232b28,120000000000,14120583791
03bbf9faf8b7570c050fb05febe430813638c67318b2890125e8ea341b6bd740c6,14300000000,1369050474
0266562fefade0511c0569f6958377fd5e795455f5d17dd0c16f85b19399c715c1,72800000000,9519925716
03cc5ead9a19902dbb7cf0920e819f383f4ad0a916a6ea4d59f1bbb0660503bdde,38600000000,3265701170
03b4f01dd3aa400ec19e63fb52aabc86d48cb54c147525f1a04e6e9d128fdb1910,44252959000,6110089027
02da0713ab1b12eeb01f212944a435077f39f1b767ee5c24b01cdb4b0b9377b66b,70249130250,10177003325
039e8327879cc56a485195fcc5ebfae14bf0dbb5f29261f8c2c2689a1e7e7c8719,119012216000,12005951961
038baffac55a282ae73e0627146a12a345f7beccb90dec07280e8b970a072849cf,263781449250,28962302975
0316a0f72a6db1a4d6ac041778179f142f1e788a680cb417bbfc9871b40628bc95,56100000000,8075098362
026a096d44cd278356e4ee8c0fe7a467be61dadb95c4fb9362e4e97b88d082416f,23425700000,1820729000
022b8ec0380b727f619a653064122dbfafa69825c7274bc365e3235e6efcc868b5,44000000000,5287541460
03b89b8f369f8fd7facd3b1a665415052838a5a40f99534141d1dd2805afd0346e,28184443000,4080410807
03ac2f74e9dd0801891647261e661dccb0e641e75bc953c923228b806360a0f289,20092454000,2376690779
03d85df94810002c2c9b69d9e450c7d106f9156ed9239e70dbb2adb97dacab3e1d,138750000000,15545475648
03c262d20edcf2acd25bc70139097bd7af3a4f691a178b8a88c9f52109d3cb6269,397098050000,48819826477
03d55dcaf5634cd889a09f7c97d6e099dedeed397c087e86c5a5631999b252c686,156000000000,23225889342
033323c3b00f142cff4fd2e20e125112d0c58ae4a3cc135f4e57512652050a4c05,128494815500,12887657559
02ace93873b777e9b40a3c5dd1beff49158b013f7d54801e96ef06dc88bae5dda0,14220000000,970907986
02e0613921ab4e7e47d09aeb1eb2174b1d14ad8efcc661d0bc216dafa530afef5b,36000000000,3666419517
03946e5d1f1cfc4195816a9155863927a29796ae5c1b10b838283167803b11f8ad,17823695500,1508815210
02e3f54a99b0dd62f091cf84c9a9511ff77b350208e7bd9fab7dfb6b508db5a830,20000000000,2690941524
03ee58475055820fbfa52e356a8920f62f8316129c39369dbdde3e5d0198a9e315,122215706750,15416609328
022ba9961950607ad5c99f3ae53fc05ce755f059b99bb295f255f43a2789e0d467,25230976750,1635328056
0293a4a5933422fa7cae2c8ff4c44490f26cf3dd7ac02b826ee20d4cba7dac944d,99258058000,9896597459
02afdefdbf8b5c2596c393a0e3e2d3f9883eb7d3ca03083587aaf40bd45bd460f3,78272211750,10077779739
0261d1b9535b00ceb9ff0fb75e2503e468f2502670be4637271b71e8749a9c024f,206803105000,24614730256
03e3fc33ad80e7a1ee16385bf9b5cca84e247a29aa9ffd7c7b5d8992a232811e05,57272865500,4891695621
02e1823c86f1a8e193964c3ab084d015622a07573372b0a842b555c6ce84176449,67238500000,8191270684
02c10ada6c6bed574f216d4decb799743921da2ed13dc51c410bc9559c1f90acb9,284698417250,48803075409
02bdb6c80604f46458394da1e404cf414fe13ba117e7f2718ad7ae5ccc325d0824,118625000000,11501758413
02908ac814dad393e8a287a28c041ed8eab44cddbb47c1cd8c01c362fa2024ddcf,232205663750,35402012353
025033fdfd6f4e0e909776f0e8250c997f75de9cb11466e3a36fb8e6c7a1abcbb9,54602198000,4828723276
02398b614028892474fc95ed64c48791f994975042d0bd7e9592d0ec4128bbace4,137620428500,14869817038
0389f55cf993fb3f4154f108b75b2870ab76d3555498a2942881ac335b8656e43f,45654041000,4882426008
02e5e1c099e85f802780c89863a01222f00b7a9d22cbe45b4d355c54e50211d54b,18420802000,2464730697
0342e108e52bd523390fd406121aadcb0dfbc7276b4dd2416295d52719ede5c13e,134550000000,19229872480
02faeecc19423fbd8273bae9c551d4d0a385b98e2e2a1843bfb1da09ab65fcdbf8,61862417000,7503105471
0204a91bb5802ad0a799acfd86ef566da03d80cc9e13acb01e680634bf64188a0d,494260858000,50458014447
03cb5b5803ce88360a8cbb9b9cd92de4fb9d54022c2636b4c5e1d7be49162b2005,35500000000,5382105414
02cb885657f8cb1ccf0c925f55a2c017d2a7d4acdab93f2597e2d478b3f0260215,74319387000,5867794197
039b9db426c4c922ce8d3d98af74e4768a7976f5cd876763b87cb5168ef5150c8a,40000000000,4648489089
